Date,Open,High,Low,Close,Adj Close,Volume,SP_open,SP_high,SP_low,SP_close,SP_Ajclose,SP_volume,DJ_close,DJ_open,DJ_high,DJ_low,DJ_Ajclose,DJ_volume,EG_open,EG_high,EG_low,EG_close,EG_Ajclose,EG_volume,EU_Price,EU_open,EU_high,EU_low,EU_Trend,OF_Price,OF_Open,OF_High,OF_Low,OF_Volume,OF_Trend,OS_Price,OS_Open,OS_High,OS_Low,OS_Trend,SF_Price,SF_Open,SF_High,SF_Low,SF_Volume,SF_Trend,USB_Price,USB_Open,USB_High,USB_Low,USB_Trend,PLT_Price,PLT_Open,PLT_High,PLT_Low,PLT_Trend,PLD_Price,PLD_Open,PLD_High,PLD_Low,PLD_Trend,RHO_PRICE,USDI_Price,USDI_Open,USDI_High,USDI_Low,USDI_Volume,USDI_Trend,GDX_Open,GDX_High,GDX_Low,GDX_Close,GDX_Adj Close,GDX_Volume,USO_Open,USO_High,USO_Low,USO_Close,USO_Adj Close,USO_Volume
30-01-2025,69.69,69.74,68.55,69.06666667,69.06666667,4459743.333,23169.5,23322.05,23139.2,23249.5,23249.5,361930000,76759.81,76598.84,76962.88,76401.13,76759.81,18550000,432,437.6,428,432.45,432.45,4770000,89.92,90.283,90.6225,89.914,1,76.87,76.77,77.63,76,84790,1,72.73,73,73.84,72.02,1,32.493,31.58,32.815,31.56,68270,1,6.678,6.701,6.701,6.675,0,1027,979.3,1029.5,978.9,0,8288,8304,8324,8256,1,10279,86.545,86.553,86.661,86.536,25780,1,468,518,451.2,489.05,489.05,2950000,142.5,145.5,141.98,142.99,142.99,700940
29-01-2025,69.55333333,69.55333333,68.32,68.81333333,68.81333333,3109513.333,23026.75,23183.35,22976.5,23163.1,23163.1,226310000,76532.96,76138.24,76599.73,75975.8,76532.96,10160000,428.5,432.35,424.3,430.6,430.6,4670000,90.268,90.3165,90.435,89.8815,1,76.58,77.62,77.7,76.31,104850,0,72.62,73.95,74.08,72.33,0,31.264,30.78,31.6,30.64,260,0,6.683,6.7,6.702,6.673,1,971.6,952.9,975.7,950,0,8306,8258,8340,8218,1,10330,86.63,86.566,86.648,86.485,18550,1,428.8,469.5,425.85,465.5,465.5,1670000,140,143.5,140,142.45,142.45,713960
28-01-2025,68.78666667,68.83666667,68.21666667,68.44,68.44,5657636.667,22960.45,23137.95,22857.65,22957.25,22957.25,361870000,75901.41,75659,76512.96,75622.88,75901.41,13000000,424.95,432.85,414.5,425.35,425.35,8080000,90.29,90.613,90.6305,90.0605,1,77.49,77.01,78.18,76.85,215560,1,73.77,73.15,74.31,72.93,1,30.755,30.44,30.805,30.255,260,0,6.681,6.646,6.69,6.631,0,953.5,956.5,956.7,947,0,8234,8266,8314,8210,0,10317,86.584,86.395,86.596,86.391,34450,0,444.9,450.5,409.95,428.85,428.85,1900000,140,141.46,135.1,138.76,138.76,1850000
27-01-2025,68.91333333,69.08,68.17,68.52666667,68.52666667,6301810,22940.15,23007.45,22786.9,22829.15,22829.15,257370000,75366.17,75700.43,75925.72,75267.59,75366.17,9540000,439.5,439.75,421.6,423.9,423.9,6310000,90.59,90.4,90.91,90.197,1,77.08,78.34,79,76.3,247120,0,73.17,74.54,75.15,72.38,0,30.283,30.615,30.79,29.97,300,0,6.675,6.672,6.681,6.666,0,954.1,954.6,958.5,945.6,1,8280,8350,8370,8270,1,10452,86.35,86.244,86.459,86.234,25580,0,441.05,453.45,406.75,438.05,438.05,2200000,145,145.43,138.4,139.38,139.38,1630000
24-01-2025,68.54,69.01666667,68.44,68.66666667,68.66666667,5428323.333,23183.9,23347.3,23050,23092.2,23092.2,264340000,76190.46,76455.35,76985.95,76091.75,76190.46,7820000,446,453.5,440.45,442,442,4760000,90.45,90.0405,90.719,90.01,0,77.55,77.17,78.08,76.92,380750,1,74.66,74.3,75.21,74.01,1,31.055,30.95,31.535,30.95,310,1,6.72,6.717,6.726,6.709,1,966.2,975.8,977.2,965.3,1,8380,8410,8428,8350,1,10529,86.2,86.453,86.478,86.15,26570,0,472,474.3,437.8,445.55,445.55,1100000,154,154.5,145.1,146.45,146.45,1550000
23-01-2025,68.57,68.71,68.20333333,68.36666667,68.36666667,3784486.667,23128.3,23270.8,23090.65,23205.35,23205.35,275560000,76520.38,76414.52,76743.54,76202.12,76520.38,11190000,451,452.25,442.5,446.5,446.5,5670000,90.017,89.987,90.2365,89.689,0,77.56,78.01,78.8,77.12,379040,1,74.62,75.39,76,74.14,0,30.712,31.18,31.18,30.375,280,0,6.736,6.738,6.738,6.718,1,964.4,961.6,965,953.8,0,8402,8600,8600,8376,1,10586,86.43,86.475,86.531,86.37,28290,1,485,488,469.05,472.6,472.6,769770,151.7,154.85,151.36,152.17,152.17,598500
22-01-2025,68.06666667,68.61,68.00333333,68.51666667,68.51666667,4583360,23099.15,23169.55,22981.3,23155.35,23155.35,275950000,76404.99,76114.42,76463.13,75816.5,76404.99,16040000,455.45,455.85,438.9,451.5,451.5,6540000,89.969,90.1655,90.3085,89.8455,0,78.15,78.47,78.91,77.95,347640,1,75.44,75.88,76.45,75.28,1,31.42,31.555,31.71,31.115,41700,1,6.719,6.745,6.745,6.716,0,971.1,969.5,974.3,960.9,1,8610,8628,8640,8572,1,10641,86.45,86.452,86.601,86.297,20790,1,497.4,497.4,449,477.45,477.45,1750000,155.99,156.89,149.4,152.3,152.3,2070000
21-01-2025,68.45,68.58333333,67.42,67.87,67.87,3170890,23421.65,23426.3,22976.85,23024.65,23024.65,312870000,75838.36,77261.72,77337.36,75641.87,75838.36,32920000,465,467.8,453,453.9,453.9,7350000,90.161,89.8045,90.273,89.2585,1,78.4,78.78,79.37,77.66,382470,1,75.89,78.19,78.47,75.49,1,31.496,31.085,31.575,30.77,69970,1,6.734,6.754,6.754,6.729,1,970.8,965.2,972.7,946.7,0,8604,8408,8694,8408,0,10619,86.452,86.211,86.623,86.211,32500,1,527.2,533,491.55,493.85,493.85,1150000,160.5,161.8,155.06,155.64,155.64,808630
20-01-2025,68.36666667,68.59666667,67.32666667,67.63666667,67.63666667,3317953.333,23290.4,23391.1,23170.65,23344.75,23344.75,301460000,77073.44,76978.53,77318.94,76584.84,77073.44,11340000,456.65,464.4,451.55,460.95,460.95,4810000,89.778,88.9655,89.9825,88.879,0,79.1,79.72,79.99,78.43,276320,1,71.61314914,71.63201842,72.64101816,70.53212586,0.476848299,22.28023166,22.29233539,22.57455393,21.98332921,40657.58692,0.480566281,6.763,6.78,6.78,6.758,1,1153.483427,1153.618699,1163.975022,1142.460412,0.491368148,7826,7826,7826,7826,0,10617,86.209,86.564,86.584,86.201,33370,0,528.2,544.25,520.65,523.75,523.75,856040,157.8,160.8,156.11,158.94,158.94,825290
17-01-2025,68.28333333,68.47333333,67.44666667,67.68666667,67.68666667,3889560,23277.1,23292.1,23100.35,23203.2,23203.2,272950000,76619.33,77069.19,77069.19,76263.29,76619.33,9690000,452,458.25,448.05,454.05,454.05,5590000,88.917,89.1995,89.4085,88.903,0,80.79,81.44,81.93,80.5,309200,1,77.88,78.75,79.44,77.76,1,31.141,31.605,31.64,30.91,49190,0,6.774,6.745,6.78,6.743,1,965.5,942,968.1,939.1,0,7446,7492,7492,7400,0,10633,86.571,86.61,86.671,86.521,35090,1,522.35,536,517,525.35,525.35,994040,157,158.07,155.4,157.49,157.49,673690
16-01-2025,67.37333333,67.71333333,67.12666667,67.51333333,67.51333333,4652740,23377.25,23391.65,23272.05,23311.8,23311.8,299420000,77042.82,77319.5,77319.5,76895.51,77042.82,8650000,439,452.8,438,449.85,449.85,6640000,89.15,88.8825,89.325,88.8415,1,81.29,82.42,82.57,80.39,453670,1,78.68,80.4,80.59,77.87,1,31.725,31.6,31.985,31.535,48240,1,6.754,6.788,6.788,6.749,0,948.4,948.9,957.1,938.5,0,7272,7410,7518,7244,0,10578,86.57,86.438,86.648,86.382,5530,0,529.9,569,515.3,521.95,521.95,2560000,157.04,159.65,155.41,157.18,157.18,857900
15-01-2025,68.11666667,68.35,66.66666667,67.16,67.16,3046370,23250.45,23293.65,23146.45,23213.2,23213.2,228040000,76724.08,76900.14,76991.05,76479.7,76724.08,12790000,435.05,442.5,430.45,435.25,435.25,4790000,88.876,89.195,89.483,88.634,0,82.03,80.29,82.63,79.62,484580,1,78.71,76.84,79.39,76.16,1,31.531,30.545,31.65,30.37,51150,0,6.813,6.838,6.838,6.804,1,945.5,949.3,957.5,941.2,0,7526,7526,7612,7510,1,10375,86.38,86.532,86.599,86.298,23770,0,529,540,512.85,521.4,521.4,1750000,155.62,156.5,152.7,153.99,153.99,915560
14-01-2025,67.07666667,67.07666667,66.49333333,66.9,66.9,5772306.667,23165.9,23264.95,23134.15,23176.05,23176.05,311240000,76499.63,76335.75,76835.61,76335.75,76499.63,16840000,413.7,433.55,412.6,430.6,430.6,8730000,89.181,88.7735,89.2255,88.625,1,79.92,80.92,81.15,79.87,445380,0,76.37,77.24,77.51,76.2,0,30.351,30.305,30.58,30.115,41980,0,6.829,6.852,6.869,6.821,1,949.4,970.3,974.9,947.4,1,7580,7620,7674,7500,1,10350,86.525,86.651,86.723,86.47,22460,1,474.45,540.9,460.2,519.95,519.95,5080000,152.64,153.99,150.14,153.16,153.16,1310000
13-01-2025,67.38666667,68.18,66.50333333,67.08333333,67.08333333,11145656.67,23195.4,23340.95,23047.25,23085.95,23085.95,316480000,76330.01,76629.9,77128.35,76249.72,76330.01,13550000,428.2,428.8,412,413.7,413.7,8470000,88.76,88.2725,88.8155,88.0725,0,81.01,79.76,81.68,79.76,610620,1,77.3,75.68,77.64,75.67,1,30.309,31.305,31.465,30.205,61010,0,6.843,6.795,6.852,6.792,1,975.1,992.5,997.2,969,1,7638,7672,7710,7630,1,10302,86.646,86.178,86.729,86.094,34290,1,459.8,487.8,453.6,468.5,468.5,1350000,155,156.9,148.65,149.87,149.87,2490000
10-01-2025,66.71,66.81,66.11666667,66.63,66.63,5087083.333,23551.9,23596.6,23344.35,23431.5,23431.5,261020000,77378.91,77682.59,77919.7,77099.55,77378.91,8460000,438.9,439.75,426.4,432.15,432.15,6250000,88.267,88.4855,88.701,88.009,0,79.76,77.26,80.75,77.03,762620,0,75.75,73.57,76.89,73.33,0,31.314,31.045,31.84,30.7,65410,1,6.769,6.773,6.773,6.757,0,996.1,984.8,1001.3,978.5,1,7688,7722,7750,7672,1,10377,86.165,85.922,86.195,85.855,34100,0,474.05,495,452.6,467.65,467.65,1550000,165.1,165.27,155.61,157.05,157.05,1840000
09-01-2025,66.65,66.7,66.01,66.19,66.19,3507456.667,23674.75,23689.5,23503.05,23526.5,23526.5,269240000,77620.21,78206.21,78206.21,77542.92,77620.21,6830000,447,448.05,437.1,438.9,438.9,4870000,88.45,88.663,88.689,88.357,1,76.92,76.18,77.27,75.68,302920,0,73.24,72.66,73.61,72.2,0,31.015,30.73,31.27,30.65,39720,0,6.764,6.773,6.782,6.762,0,984.4,984.1,987.6,974.7,0,7744,7770,7814,7722,1,10359,85.89,85.922,85.947,85.83,34100,0,482.45,504.8,465.1,471.15,471.15,1860000,166.5,169.45,164,165.74,165.74,820030
08-01-2025,67.1,67.1,65.62666667,65.96333333,65.96333333,3142296.667,23746.65,23751.85,23496.15,23688.95,23688.95,266380000,78148.49,78319.45,78319.45,77486.79,78148.49,10090000,448.25,449.45,441,446.4,446.4,4950000,88.649,88.7255,88.916,88.282,1,76.16,77.3,77.89,76.04,442510,0,72.67,73.81,74.44,72.51,0,30.69,30.655,31.045,30.455,44220,0,6.767,6.76,6.77,6.739,1,983.7,975.5,987.9,971.4,0,7796,7770,7816,7740,1,10296,85.917,85.775,85.943,85.77,27920,1,487.05,492.45,472.55,478.95,478.95,2030000,172.22,172.35,166.21,167.74,167.74,805820
07-01-2025,66.65,66.65,65.32333333,65.65,65.65,4326390,23679.9,23795.2,23637.8,23707.9,23707.9,262340000,78199.11,78019.8,78452.74,77925.09,78199.11,9400000,443,454.5,443,448.25,448.25,5870000,88.712,89.061,89.472,88.6665,1,77.05,76.18,77.3,75.91,368630,1,73.57,72.81,73.82,72.51,1,30.686,30.485,31.025,30.41,48060,0,6.746,6.755,6.757,6.731,0,976.7,945.5,979.3,942.9,0,7778,7754,7820,7712,0,10293,85.803,85.705,85.813,85.649,36180,0,417.8,499,417.8,494,494,9370000,168,171.3,167.27,170.69,170.69,687920
06-01-2025,65.32333333,66.88333333,64.79666667,65.45333333,65.45333333,3664020,24045.8,24089.95,23551.9,23616.05,23616.05,278060000,77964.99,79281.65,79532.67,77781.62,77964.99,11770000,459.8,459.8,441,442.3,442.3,7490000,89.042,88.3645,89.3925,88.296,1,76.3,76.58,77.5,75.94,372570,0,72.92,73.31,74.18,72.54,0,30.583,30.095,30.96,29.875,61090,0,6.763,6.788,6.79,6.75,1,942.8,944.9,963.4,938.1,0,7784,7772,7898,7752,1,10205,85.7,85.816,85.855,85.601,20820,0,425,428.7,408.05,416.05,416.05,1050000,178.3,178.89,166.01,167.35,167.35,1950000
03-01-2025,66.39666667,66.54666667,65.71,65.91333333,65.91333333,3639796.667,24196.4,24196.45,23976,24004.75,24004.75,312280000,79223.11,80072.99,80072.99,79109.73,79223.11,10860000,450.5,465.5,449.1,458.25,458.25,8810000,88.402,88.0385,88.451,87.983,0,76.51,75.98,76.73,75.53,314610,1,73.21,72.46,73.5,72.1,1,30.065,29.985,30.38,29.935,32800,0,6.779,6.8,6.8,6.778,1,948.3,925,949.5,924.4,1,7812,7890,7958,7790,1,10411,85.761,85.836,85.836,85.705,30120,1,417.5,439,414,424.65,424.65,1500000,177.43,179.69,176.41,178.27,178.27,836060
02-01-2025,66.51,66.51,65.13333333,65.45666667,65.45666667,3198143.333,23783,24226.7,23751.55,24188.65,24188.65,283200000,79943.71,78657.52,80032.87,78542.37,79943.71,8630000,444.55,451.85,442.25,449.75,449.75,7700000,88.024,88.678,88.983,87.687,0,75.93,74.93,76.55,74.72,365430,0,72.5,71.45,73.12,71.31,0,29.9,29.31,30.04,29.27,43110,0,6.787,6.801,6.801,6.782,1,922.4,910.3,928.5,909.4,0,7900,7974,8020,7880,1,10517,85.76,85.652,85.798,85.628,19120,0,383.85,428.8,383,416.35,416.35,3060000,175,177.85,174.12,177.03,177.03,1290000
01-01-2025,65.93,66.06333333,64.94333333,65.2,65.2,3560343.333,23637.65,23822.8,23562.8,23742.9,23742.9,154920000,78507.41,78265.07,78756.49,77898.3,78507.41,4960000,444.75,447.45,438.8,444.45,444.45,5400000,88.685,88.607,88.7335,88.577,1,78.35525284,78.35003354,79.37769608,77.26640609,228338.6113,0.479360165,71.61314914,71.63201842,72.64101816,70.53212586,0.476848299,22.28023166,22.29233539,22.57455393,21.98332921,40657.58692,0.480566281,6.779,6.774,6.782,6.773,0,1153.483427,1153.618699,1163.975022,1142.460412,0.491368148,7980,8110,8110,7954,1,10495,85.645,85.625,85.716,85.625,28180,0,387.5,393.8,377.85,382.1,382.1,372360,169.05,176.51,168.12,174.75,174.75,1290000
31-12-2024,65.46,65.64,64.52666667,64.92666667,64.92666667,3283186.667,23560.6,23689.85,23460.45,23644.8,23644.8,193630000,78139.01,77982.57,78305.34,77560.79,78139.01,6070000,439,446.5,438.05,444.45,444.45,7110000,88.574,88.9815,89.247,88.526,0,74.64,74.25,74.89,73.84,190980,0,71.25,70.69,71.52,70.43,0,29.242,29.38,29.48,29.2,27410,0,6.759,6.767,6.767,6.758,0,910.5,916.8,921,907.4,0,8104,8060,8138,8046,1,10327,85.554,85.538,85.687,85.516,25370,0,375.85,390.4,373.4,386,386,520430,166.6,170,166,169.27,169.27,1070000
30-12-2024,65.89666667,66.73333333,64.74,64.84,64.84,2142083.333,23796.9,23915.35,23599.3,23644.9,23644.9,364930000,78248.13,78637.58,79092.7,78077.13,78248.13,8940000,451.15,452.9,437.25,439.65,439.65,18170000,88.953,89.0905,89.396,88.682,1,74.39,73.81,74.63,73.8,23420,0,70.53,70,71.05,69.75,0,29.412,29.98,30.1,29.275,36710,1,6.775,6.785,6.789,6.772,1,919.8,936.5,941.3,913.6,1,8110,8038,8148,8036,1,10375,85.474,85.437,85.605,85.426,24710,0,390.2,391,374,375.85,375.85,917360,167.53,173.28,164.81,166.8,166.8,1700000
27-12-2024,65.91666667,65.91666667,64.76,65.05,65.05,2420350,23801.4,23938.85,23800.6,23813.4,23813.4,176820000,78699.07,78607.62,79043.15,78598.55,78699.07,7690000,461.1,463.1,450.2,451.1,451.1,4490000,89.034,88.8655,89.375,88.737,1,74.17,73.16,74.29,73.05,82600,0,70.18,69.27,70.32,69.06,0,29.819,30.22,30.29,29.745,470,1,6.787,6.781,6.807,6.776,1,930.5,930.5,930.5,930.5,1,8082,7946,8192,7890,0,10381,85.388,85.253,85.823,85.229,28390,0,412,412,388.15,392.4,392.4,817790,169,170.3,166.22,167.52,167.52,1160000
26-12-2024,65.61333333,65.63333333,64.66,64.84333333,64.84333333,1710126.667,23775.8,23854.5,23653.6,23750.2,23750.2,177680000,78472.48,78557.28,78898.37,78173.38,78472.48,5570000,462.8,464.8,453.9,460.45,460.45,5350000,88.852,88.628,88.925,88.547,0,73.26,73.77,74.17,72.99,54050,0,69.23,69.72,70.25,68.94,0,30.234,30.19,30.325,30.03,380,1,6.784,6.781,6.785,6.777,0,965.1,962.6,969.8,958.2,1,7932,7900,7950,7876,0,10405,85.254,85.201,85.319,85.195,22990,0,411.4,421.25,393.95,410.35,410.35,725350,172.77,173.19,167.4,168.41,168.41,1100000
25-12-2024,36.20201166,36.38399731,35.88591027,36.10071871,36.10071871,1830575.252,11206.17892,11260.11085,11134.3714,11198.28939,11198.28939,267349792.1,37239.14431,37272.75048,37452.06284,37030.96241,37239.14431,14175272.37,239.6180791,243.5431396,235.1968254,239.2691283,239.2691283,11131090.16,88.64,88.571,88.739,88.562,0,78.35525284,78.35003354,79.37769608,77.26640609,228338.6113,0.479360165,71.61314914,71.63201842,72.64101816,70.53212586,0.476848299,22.28023166,22.29233539,22.57455393,21.98332921,40657.58692,0.480566281,7.419222546,7.423137338,7.43048108,7.410054247,0.469171739,1153.483427,1153.618699,1163.975022,1142.460412,0.491368148,6882.986076,6887.293165,6967.755443,6804.124304,0.49443038,10415.88978,85.198,85.181,85.21,85.156,38080,0,58.00504315,59.61624595,56.4724164,57.84693635,57.84693635,301016.4806,107.8946053,110.3248074,105.4437695,107.6447419,107.6447419,1566907.97
24-12-2024,63.78333333,65.07333333,63.6,64.54333333,64.54333333,2075500,23769.1,23867.65,23685.15,23727.65,23727.65,177660000,78472.87,78707.37,78877.36,78397.79,78472.87,6180000,465.7,466.8,457.5,462.1,462.1,8940000,88.557,88.5465,88.6675,88.425,0,73.58,72.96,73.81,72.79,93490,1,69.64,69.04,69.94,68.95,1,30.152,30.2,30.23,29.995,110,0,6.776,6.789,6.789,6.773,0,964.8,954.1,967.1,953.1,0,7914,7990,8018,7880,0,10361,85.176,85.1,85.218,85.075,38980,0,408.6,418.4,402.05,409.5,409.5,483120,169.8,173.25,168.3,172.77,172.77,1140000
23-12-2024,65.16,66.11666667,64.32333333,64.83333333,64.83333333,3235536.667,23738.2,23869.55,23647.2,23753.45,23753.45,189760000,78540.17,78488.64,78918.12,78189.19,78540.17,10320000,480.45,484.5,468.5,473.2,473.2,9730000,88.541,88.5625,88.863,88.387,0,72.63,72.86,73.38,71.98,184070,0,68.81,68.97,69.5,68.22,0,30.06,30.04,30.225,29.9,330,0,6.776,6.785,6.785,6.771,0,951.5,940.4,955.4,940.1,0,7896,7884,7976,7678,0,10430,85.095,84.96,85.141,84.924,22100,0,415.6,419.05,401,407.35,407.35,417810,173.28,174.2,168.15,168.66,168.66,1560000
20-12-2024,65.01666667,65.22666667,64.03666667,64.22666667,64.22666667,2491756.667,23960.7,24065.8,23537.35,23587.5,23587.5,442710000,78041.59,79335.48,79587.15,77874.59,78041.59,9000000,492.25,494.5,475,477.25,477.25,13790000,88.591,88.205,88.761,88.0055,1,72.94,72.57,73.29,72,240710,1,69.02,68.83,69.38,68.05,1,29.837,29.33,30.07,29.165,250,0,6.791,6.799,6.799,6.784,1,941.3,935.4,943.5,929,0,7698,7706,7712,7650,0,10180,84.947,85.113,85.113,84.941,21960,0,439.9,440,408.2,411.05,411.05,575570,178.09,182.65,171.47,172.51,172.51,2330000
19-12-2024,64.40666667,64.79,64.06,64.65666667,64.65666667,3866806.667,23877.15,24004.9,23870.3,23951.7,23951.7,271130000,79218.05,79029.03,79516.17,79020.08,79218.05,6530000,482.25,493.5,476.55,492.3,492.3,9500000,88.168,87.891,88.688,87.84,0,72.88,72.91,73.86,72.53,302550,0,69.38,69.6,70.58,69.1,1,29.282,29.665,29.915,29.045,390,0,6.787,6.787,6.794,6.775,0,933.9,935,943.5,929.9,0,7688,7644,7800,7644,0,10180,85.088,85.035,85.148,84.992,20190,1,405,447.4,403.05,435.35,435.35,1280000,177.55,180.8,176.56,177.69,177.69,2250000
18-12-2024,65.85,65.89666667,64.85666667,65.24333333,65.24333333,2013020,24297.95,24394.45,24149.85,24198.85,24198.85,235350000,80182.2,80666.26,80868.02,80050.07,80182.2,4670000,503,507.85,495.25,496.75,496.75,6550000,87.854,89.076,89.2935,87.815,0,73.39,73.26,74.2,72.8,285300,1,70.02,69.82,70.8,69.39,1,30.61,30.73,30.77,29.75,180,1,6.751,6.76,6.76,6.747,0,945.9,956.1,959.7,933.4,1,7580,7522,7658,7320,0,9869,84.867,84.907,84.975,84.84,13890,0,432.95,434.35,415.2,420.05,420.05,540050,185.91,185.91,178.8,180.24,180.24,2940000
17-12-2024,66.05333333,66.07666667,64.90333333,65.00666667,65.00666667,2500733.333,24584.8,24624.1,24303.45,24336,24336,264880000,80684.45,81511.81,81613.64,80612.2,80684.45,4890000,513.45,515,499.35,503.2,503.2,12710000,89.054,89.261,89.441,88.969,1,73.19,73.91,74.18,72.48,270250,0,69.65,70.23,70.54,68.81,0,30.796,30.91,30.97,30.505,130,1,6.759,6.753,6.761,6.745,1,956.1,955.3,958.8,940.8,1,7582,7572,7648,7504,1,9779,84.902,84.882,84.955,84.877,15860,1,437,454.75,430.5,433.6,433.6,1030000,187.3,192.7,185.05,185.96,185.96,3450000
16-12-2024,65.44,65.45666667,65.01666667,65.33333333,65.33333333,2772043.333,24753.4,24781.25,24601.75,24668.25,24668.25,187550000,81748.57,82000.31,82116.44,81551.28,81748.57,5170000,522,526.95,510,513.45,513.45,13820000,89.219,89.0245,89.3545,88.9135,1,73.91,74.6,74.6,73.7,234420,1,70.29,71,71,69.98,1,30.927,30.88,31.1,30.85,120,1,6.741,6.734,6.744,6.727,0,955.1,941,960.7,934.3,0,7604,7652,7774,7458,1,9709,84.89,84.846,84.93,84.794,21990,0,425.7,454,416.05,436.9,436.9,2090000,192.56,192.94,187.97,188.49,188.49,1520000
13-12-2024,65.98333333,67.33333333,64.99333333,65.49333333,65.49333333,4357470,24498.35,24792.3,24180.8,24768.3,24768.3,310080000,82133.12,81212.45,82213.92,80082.82,82133.12,11310000,520.5,521.2,506.7,519.5,519.5,10680000,89.038,88.8,89.2495,88.657,0,74.49,73.33,74.59,73.3,246400,1,70.82,69.64,70.94,69.51,1,30.892,31.325,31.385,30.7,120,0,6.729,6.783,6.783,6.725,0,937.8,952.5,957.8,935,0,7724,7760,7800,7672,1,9802,84.782,84.828,84.896,84.766,24700,0,416.95,429,405.05,422.05,422.05,655040,190.5,195.7,188.01,192.55,192.55,4840000
12-12-2024,66.64,66.69333333,66.06333333,66.37,66.37,3520840,24604.45,24675.25,24527.95,24548.7,24548.7,266050000,81289.96,81476.76,81680.97,81211.64,81289.96,7800000,519,526.6,516,522,522,20270000,88.786,89.0255,89.3755,88.7805,0,73.41,73.6,74,72.42,324250,0,69.66,69.97,70.27,68.74,0,31.482,32.88,32.97,31.395,350,1,6.736,6.728,6.741,6.726,1,955.3,964.1,975.4,953.2,1,7736,7798,7820,7704,1,10034,84.825,84.847,84.902,84.823,19120,1,418,431,414.2,417.25,417.25,540600,190.25,197,189.01,193.75,193.75,6290000
11-12-2024,66.10333333,66.68,65.74333333,65.85666667,65.85666667,4967203.333,24620.5,24691.75,24583.85,24641.8,24641.8,187250000,81526.14,81568.39,81742.37,81383.42,81526.14,6280000,499,525,498.5,514.35,514.35,32420000,88.975,89.363,89.477,88.8935,1,73.52,72.15,73.75,72.15,308960,1,69.87,68.15,70.08,68.12,1,32.823,32.54,32.96,32.3,270,1,6.718,6.711,6.721,6.706,0,964.9,959.5,968.2,952.9,1,7772,7790,7800,7752,1,9977,84.795,84.891,84.919,84.799,20780,0,421,422.05,408,414.15,414.15,370500,191.8,193.9,188.61,190.73,190.73,3860000
10-12-2024,66.09666667,66.8,65.30666667,65.54,65.54,3893376.667,24652.65,24677.8,24510.65,24610.05,24610.05,261050000,81510.05,81575.96,81726.34,81182.69,81510.05,5610000,498.45,504.9,493.4,500.25,500.25,10320000,89.345,89.562,89.6805,89.1165,1,72.19,71.94,72.72,71.53,265900,0,68.27,67.86,68.72,67.45,0,32.612,32.46,32.62,32.18,160,0,6.705,6.715,6.715,6.692,0,960.4,958.8,963.5,948.5,0,7788,7720,7808,7684,1,9980,84.88,84.848,84.914,84.775,27630,1,424.25,428.45,411.9,419.8,419.8,604660,190,194.7,185.7,191.14,191.14,12090000
09-12-2024,65.38666667,65.38666667,64.70666667,65.09666667,65.09666667,3489933.333,24633.9,24705,24580.05,24619,24619,248140000,81508.46,81602.58,81783.28,81411.55,81508.46,6360000,499.95,501.7,488.8,497.05,497.05,11520000,89.512,89.444,89.8925,89.238,1,72.14,70.92,72.65,70.92,231210,0,68.09,66.93,68.59,66.85,0,32.481,31.46,32.81,31.29,90,0,6.717,6.753,6.753,6.715,1,964.8,947.2,975.2,944,1,7694,7734,7738,7602,0,9998,84.829,84.704,84.914,84.675,19450,0,423.8,445.45,418,420.35,420.35,3030000,183,188.3,180.05,187.1,187.1,6320000
06-12-2024,64.93666667,64.97,64.55,64.88,64.88,2686170,24729.45,24751.05,24620.5,24677.8,24677.8,226730000,81709.12,81887.54,81925.91,81506.19,81709.12,8840000,475,505.55,472.8,501.4,501.4,25830000,89.477,89.68,89.997,89.2965,0,71.12,72.12,72.19,70.85,290060,0,66.98,68.08,68.13,66.71,0,31.462,31.595,31.71,31.205,120,0,6.74,6.687,6.751,6.668,1,944.4,955,962.6,943,0,7746,7778,7782,7722,1,10148,84.668,84.685,84.718,84.529,24070,0,371.05,440.7,366,418.9,418.9,6930000,167,184.35,166.34,181.27,181.27,14230000
05-12-2024,65.18666667,65.46333333,64.80333333,64.95666667,64.95666667,3401553.333,24539.15,24857.75,24295.55,24708.4,24708.4,361470000,81765.86,81182.74,82317.74,80467.37,81765.86,7510000,469.9,474.4,467.05,472.5,472.5,7270000,89.646,89.0495,89.701,89.005,1,72.09,72.52,72.92,71.8,318760,1,67.96,68.38,68.77,67.66,1,31.406,31.815,31.815,31.38,30,0,6.68,6.696,6.696,6.677,0,951.7,959.2,967.1,950.6,1,7818,7820,7850,7786,1,10164,84.684,84.713,84.757,84.673,19340,1,367.7,371.45,362.05,367.25,367.25,551490,161.45,167,158,166.29,166.29,2920000
04-12-2024,65.52333333,65.52333333,64.66666667,64.83333333,64.83333333,2842423.333,24488.75,24573.2,24366.3,24467.45,24467.45,348000000,80956.33,81036.22,81245.39,80630.53,80956.33,7240000,469.95,471.9,464.1,468.4,468.4,4980000,89.012,88.9995,89.345,88.7635,0,72.31,73.62,74.28,72.25,340350,1,68.19,69.58,70.11,68.14,1,31.786,31.36,31.925,31.03,130,1,6.686,6.725,6.725,6.68,1,963.4,966.5,968,945.8,1,7828,7832,7898,7776,1,10191,84.693,84.69,84.776,84.644,28230,1,345.9,368,345.9,362.3,362.3,912470,159.75,163.3,158.2,160.5,160.5,1630000
